ENTRY,ENTRY_CATEGORY,LOCATION,REP,RESP,COV
"MON101347,MON101065,MON101068,MON101082",TEST,ARJO,1,166.3905,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,174.2331,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,190.8018,5.7
"MON201353,MON101065,MON101082,MON101068",TEST,ARJO,1,177.0187,5.7
"MON201354,MON101065,MON101082,MON101068",TEST,ARJO,1,146.6617,5.7
"MON201356,MON101065,MON101082,MON101068",TEST,ARJO,1,162.9723,5.7
"MON201519,MON101065,MON101082,MON101068",TEST,ARJO,1,183.9489,5.7
"MON201330,MON101065,MON101082,MON101068",TEST,ARJO,1,189.0664,5.7
"MON201329,MON101065,MON101082,MON101068",TEST,ARJO,1,151.4015,5.7
"MON201328,MON101065,MON101082,MON101068",TEST,ARJO,1,156.6632,5.7
"MON201327,MON101065,MON101082,MON101068",TEST,ARJO,1,157.5077,5.7
"MON201326,MON101065,MON101082,MON101068",TEST,ARJO,1,177.9488,5.7
"MON201325,MON101065,MON101082,MON101068",TEST,ARJO,1,177.3289,5.7
"MON201314,MON101065,MON101082,MON101068",TEST,ARJO,1,141.1113,5.7
"MON201313,MON101065,MON101082,MON101068",TEST,ARJO,1,176.0099,5.7
"MON201312,MON101065,MON101082,MON101068",TEST,ARJO,1,159.1661,5.7
"MON201311,MON101065,MON101082,MON101068",TEST,ARJO,1,167.29,5.7
"MON201310,MON101065,MON101082,MON101068",TEST,ARJO,1,179.6012,5.7
"MON201309,MON101065,MON101082,MON101068",TEST,ARJO,1,168.0218,5.7
"MON201308,MON101065,MON101082,MON101068",TEST,ARJO,1,178.0043,5.7
"MON201307,MON101065,MON101082,MON101068",TEST,ARJO,1,173.7299,5.7
"MON201306,MON101065,MON101082,MON101068",TEST,ARJO,1,157.6329,5.7
"MON201305,MON101065,MON101082,MON101068",TEST,ARJO,1,158.853,5.7
"MON201294,MON101065,MON101082,MON101068",TEST,ARJO,1,165.7836,5.7
"MON201293,MON101065,MON101082,MON101068",TEST,ARJO,1,166.797,5.7
"MON201292,MON101065,MON101082,MON101068",TEST,ARJO,1,191.2226,5.7
"MON201291,MON101065,MON101082,MON101068",TEST,ARJO,1,180.8715,5.7
"MON201290,MON101065,MON101082,MON101068",TEST,ARJO,1,166.8891,5.7
"MON201289,MON101065,MON101082,MON101068",TEST,ARJO,1,180.1845,5.7
"MON201288,MON101065,MON101082,MON101068",TEST,ARJO,1,168.0706,5.7
"MON201594,MON101065,MON101082,MON101068",TEST,ARJO,1,179.3455,5.7
"MON201595,MON101065,MON101082,MON101068",TEST,ARJO,1,181.4293,5.7
"MON201596,MON101065,MON101082,MON101068",TEST,ARJO,1,180.0536,5.7
"MON201597,MON101065,MON101082,MON101068",TEST,ARJO,1,182.1082,5.7
"MON201598,MON101065,MON101082,MON101068",TEST,ARJO,1,172.8787,5.7
"MON201599,MON101065,MON101082,MON101068",TEST,ARJO,1,183.3411,5.7
"MON201601,MON101065,MON101082,MON101068",TEST,ARJO,1,196.5601,5.7
"MON201603,MON101065,MON101082,MON101068",TEST,ARJO,1,178.8042,5.7
"MON201604,MON101065,MON101082,MON101068",TEST,ARJO,1,189.4173,5.7
"MON201605,MON101065,MON101082,MON101068",TEST,ARJO,1,162.4732,5.7
"MON201606,MON101065,MON101082,MON101068",TEST,ARJO,1,174.4479,5.7
"MON201607,MON101065,MON101082,MON101068",TEST,ARJO,1,185.6803,5.7
"MON201608,MON101065,MON101082,MON101068",TEST,ARJO,1,176.5618,5.7
"MON201609,MON101065,MON101082,MON101068",TEST,ARJO,1,162.2611,5.7
"MON201610,MON101065,MON101082,MON101068",TEST,ARJO,1,174.1015,5.7
"MON201611,MON101065,MON101082,MON101068",TEST,ARJO,1,169.5102,5.7
"MON201612,MON101065,MON101082,MON101068",TEST,ARJO,1,169.1199,5.7
"MON201613,MON101065,MON101082,MON101068",TEST,ARJO,1,177.7052,5.7
"MON201614,MON101065,MON101082,MON101068",TEST,ARJO,1,165.0186,5.7
"MON201625,MON101065,MON101082,MON101068",TEST,ARJO,1,180.6358,5.7
"MON201626,MON101065,MON101082,MON101068",TEST,ARJO,1,167.0987,5.7
"MON201627,MON101065,MON101082,MON101068",TEST,ARJO,1,156.5805,5.7
"MON201629,MON101065,MON101082,MON101068",TEST,ARJO,1,173.6119,5.7
"MON201630,MON101065,MON101082,MON101068",TEST,ARJO,1,177.9327,5.7
"MON201631,MON101065,MON101082,MON101068",TEST,ARJO,1,158.6178,5.7
"MON201632,MON101065,MON101082,MON101068",TEST,ARJO,1,191.1836,5.7
"MON201633,MON101065,MON101082,MON101068",TEST,ARJO,1,183.5685,5.7
"MON201634,MON101065,MON101082,MON101068",TEST,ARJO,1,166.4475,5.7
"MON201645,MON101065,MON101082,MON101068",TEST,ARJO,1,177.1563,5.7
"MON201646,MON101065,MON101082,MON101068",TEST,ARJO,1,190.9011,5.7
"MON201647,MON101065,MON101082,MON101068",TEST,ARJO,1,189.9065,5.7
"MON201648,MON101065,MON101082,MON101068",TEST,ARJO,1,157.401,5.7
"MON201649,MON101065,MON101082,MON101068",TEST,ARJO,1,171.8394,5.7
"MON201650,MON101065,MON101082,MON101068",TEST,ARJO,1,169.2505,5.7
"MON201651,MON101065,MON101082,MON101068",TEST,ARJO,1,184.7079,5.7
"MON201652,MON101065,MON101082,MON101068",TEST,ARJO,1,188.6972,5.7
"MON201653,MON101065,MON101082,MON101068",TEST,ARJO,1,171.3714,5.7
"MON201654,MON101065,MON101082,MON101068",TEST,ARJO,1,181.247,5.7
"MON201335,MON101065,MON101082,MON101068",TEST,ARJO,1,166.6358,5.7
"MON201336,MON101065,MON101082,MON101068",TEST,ARJO,1,183.275,5.7
"MON201337,MON101065,MON101082,MON101068",TEST,ARJO,1,176.5026,5.7
"MON201338,MON101065,MON101082,MON101068",TEST,ARJO,1,171.4483,5.7
"MON201339,MON101065,MON101082,MON101068",TEST,ARJO,1,165.3367,5.7
"MON201340,MON101065,MON101082,MON101068",TEST,ARJO,1,195.4072,5.7
"MON201341,MON101065,MON101082,MON101068",TEST,ARJO,1,181.2808,5.7
"MON201342,MON101065,MON101082,MON101068",TEST,ARJO,1,180.8812,5.7
MON101066,COMM,ARJO,1,170.0865,5.7
"MON101349,MON101065,MON101068,MON101082",TEST,ARJO,1,171.0081,5.7
"MON201587,MON101065,MON101082,MON101068",TEST,ARJO,1,172.2937,5.7
"MON201588,MON101065,MON101082,MON101068",TEST,ARJO,1,189.5533,5.7
"MON201589,MON101065,MON101082,MON101068",TEST,ARJO,1,177.8452,5.7
"MON201590,MON101065,MON101082,MON101068",TEST,ARJO,1,184.8776,5.7
"MON201591,MON101065,MON101082,MON101068",TEST,ARJO,1,173.53,5.7
"MON201592,MON101065,MON101082,MON101068",TEST,ARJO,1,174.2421,5.7
"MON201593,MON101065,MON101082,MON101068",TEST,ARJO,1,169.1262,5.7
"MON201615,MON101065,MON101082,MON101068",TEST,ARJO,1,157.4846,5.7
"MON201616,MON101065,MON101082,MON101068",TEST,ARJO,1,179.4829,5.7
"MON201617,MON101065,MON101082,MON101068",TEST,ARJO,1,174.7734,5.7
"MON201618,MON101065,MON101082,MON101068",TEST,ARJO,1,177.3476,5.7
"MON201619,MON101065,MON101082,MON101068",TEST,ARJO,1,170.9118,5.7
"MON201620,MON101065,MON101082,MON101068",TEST,ARJO,1,174.9611,5.7
"MON201621,MON101065,MON101082,MON101068",TEST,ARJO,1,159.9472,5.7
"MON201622,MON101065,MON101082,MON101068",TEST,ARJO,1,178.7797,5.7
"MON201623,MON101065,MON101082,MON101068",TEST,ARJO,1,190.6028,5.7
"MON201624,MON101065,MON101082,MON101068",TEST,ARJO,1,175.8018,5.7
"MON201635,MON101065,MON101082,MON101068",TEST,ARJO,1,189.1441,5.7
"MON201636,MON101065,MON101082,MON101068",TEST,ARJO,1,175.6048,5.7
"MON201637,MON101065,MON101082,MON101068",TEST,ARJO,1,172.2973,5.7
"MON201638,MON101065,MON101082,MON101068",TEST,ARJO,1,172.4789,5.7
"MON201639,MON101065,MON101082,MON101068",TEST,ARJO,1,173.4329,5.7
"MON201640,MON101065,MON101082,MON101068",TEST,ARJO,1,173.2384,5.7
"MON201641,MON101065,MON101082,MON101068",TEST,ARJO,1,187.1157,5.7
"MON201642,MON101065,MON101082,MON101068",TEST,ARJO,1,172.5374,5.7
"MON201643,MON101065,MON101082,MON101068",TEST,ARJO,1,174.9266,5.7
"MON201644,MON101065,MON101082,MON101068",TEST,ARJO,1,175.8321,5.7
"MON201655,MON101065,MON101082,MON101068",TEST,ARJO,1,164.2327,5.7
"MON201656,MON101065,MON101082,MON101068",TEST,ARJO,1,160.9184,5.7
"MON201657,MON101065,MON101082,MON101068",TEST,ARJO,1,191.808,5.7
"MON201658,MON101065,MON101082,MON101068",TEST,ARJO,1,189.4991,5.7
"MON201659,MON101065,MON101082,MON101068",TEST,ARJO,1,168.3173,5.7
"MON201660,MON101065,MON101082,MON101068",TEST,ARJO,1,174.9159,5.7
"MON201600,MON101065,MON101082,MON101068",TEST,ARJO,1,163.4936,5.7
"MON201332,MON101065,MON101082,MON101068",TEST,ARJO,1,187.7307,5.7
"MON201333,MON101065,MON101082,MON101068",TEST,ARJO,1,170.0862,5.7
"MON201334,MON101065,MON101082,MON101068",TEST,ARJO,1,165.6337,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,163.0483,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,177.7955,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,180.2751,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,193.4917,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,190.9462,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,166.4312,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,173.277,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,185.0327,5.7
"MON201499,MON101065,MON101082,MON101068",TEST,ARJO,1,185.1491,5.7
"MON201500,MON101065,MON101082,MON101068",TEST,ARJO,1,202.206,5.7
"MON201501,MON101065,MON101082,MON101068",TEST,ARJO,1,179.3245,5.7
"MON201502,MON101065,MON101082,MON101068",TEST,ARJO,1,180.0752,5.7
"MON201503,MON101065,MON101082,MON101068",TEST,ARJO,1,172.6585,5.7
"MON201504,MON101065,MON101082,MON101068",TEST,ARJO,1,196.039,5.7
"MON201505,MON101065,MON101082,MON101068",TEST,ARJO,1,172.7872,5.7
"MON201506,MON101065,MON101082,MON101068",TEST,ARJO,1,169.7163,5.7
"MON201507,MON101065,MON101082,MON101068",TEST,ARJO,1,181.0608,5.7
"MON201508,MON101065,MON101082,MON101068",TEST,ARJO,1,176.824,5.7
"MON201513,MON101065,MON101082,MON101068",TEST,ARJO,1,203.9442,5.7
"MON201509,MON101065,MON101082,MON101068",TEST,ARJO,1,189.3144,5.7
"MON201514,MON101065,MON101082,MON101068",TEST,ARJO,1,188.3735,5.7
"MON201510,MON101065,MON101082,MON101068",TEST,ARJO,1,176.8485,5.7
"MON201515,MON101065,MON101082,MON101068",TEST,ARJO,1,163.736,5.7
"MON201511,MON101065,MON101082,MON101068",TEST,ARJO,1,166.2387,5.7
"MON201516,MON101065,MON101082,MON101068",TEST,ARJO,1,190.1601,5.7
"MON201517,MON101065,MON101082,MON101068",TEST,ARJO,1,174.7667,5.7
"MON201512,MON101065,MON101082,MON101068",TEST,ARJO,1,178.9048,5.7
"MON201518,MON101065,MON101082,MON101068",TEST,ARJO,1,171.6512,5.7
"MON201355,MON101065,MON101082,MON101068",TEST,ARJO,1,177.5744,5.7
"MON201520,MON101065,MON101082,MON101068",TEST,ARJO,1,163.9521,5.7
"MON201522,MON101065,MON101082,MON101068",TEST,ARJO,1,195.2504,5.7
"MON201524,MON101065,MON101082,MON101068",TEST,ARJO,1,170.5704,5.7
"MON201523,MON101065,MON101082,MON101068",TEST,ARJO,1,174.023,5.7
"MON201525,MON101065,MON101082,MON101068",TEST,ARJO,1,174.6171,5.7
"MON201526,MON101065,MON101082,MON101068",TEST,ARJO,1,184.4022,5.7
"MON201527,MON101065,MON101082,MON101068",TEST,ARJO,1,174.2068,5.7
"MON201528,MON101065,MON101082,MON101068",TEST,ARJO,1,177.0042,5.7
"MON201529,MON101065,MON101082,MON101068",TEST,ARJO,1,170.1323,5.7
"MON201530,MON101065,MON101082,MON101068",TEST,ARJO,1,183.9639,5.7
"MON201534,MON101065,MON101082,MON101068",TEST,ARJO,1,180.75,5.7
"MON201531,MON101065,MON101082,MON101068",TEST,ARJO,1,175.8877,5.7
"MON201535,MON101065,MON101082,MON101068",TEST,ARJO,1,179.3699,5.7
"MON201532,MON101065,MON101082,MON101068",TEST,ARJO,1,187.6298,5.7
"MON201536,MON101065,MON101082,MON101068",TEST,ARJO,1,185.0724,5.7
"MON201533,MON101065,MON101082,MON101068",TEST,ARJO,1,170.1194,5.7
"MON201537,MON101065,MON101082,MON101068",TEST,ARJO,1,177.9578,5.7
"MON201538,MON101065,MON101082,MON101068",TEST,ARJO,1,195.4669,5.7
"MON201539,MON101065,MON101082,MON101068",TEST,ARJO,1,170.4798,5.7
"MON201540,MON101065,MON101082,MON101068",TEST,ARJO,1,198.5699,5.7
"MON201544,MON101065,MON101082,MON101068",TEST,ARJO,1,180.2159,5.7
"MON201541,MON101065,MON101082,MON101068",TEST,ARJO,1,188.3356,5.7
"MON201545,MON101065,MON101082,MON101068",TEST,ARJO,1,188.6563,5.7
"MON201542,MON101065,MON101082,MON101068",TEST,ARJO,1,178.1222,5.7
"MON201546,MON101065,MON101082,MON101068",TEST,ARJO,1,179.6649,5.7
"MON201543,MON101065,MON101082,MON101068",TEST,ARJO,1,170.6553,5.7
"MON201547,MON101065,MON101082,MON101068",TEST,ARJO,1,171.2813,5.7
"MON201548,MON101065,MON101082,MON101068",TEST,ARJO,1,168.3073,5.7
"MON201549,MON101065,MON101082,MON101068",TEST,ARJO,1,192.7546,5.7
"MON201550,MON101065,MON101082,MON101068",TEST,ARJO,1,190.6822,5.7
"MON201551,MON101065,MON101082,MON101068",TEST,ARJO,1,179.2435,5.7
"MON201552,MON101065,MON101082,MON101068",TEST,ARJO,1,167.314,5.7
"MON201554,MON101065,MON101082,MON101068",TEST,ARJO,1,180.422,5.7
"MON201553,MON101065,MON101082,MON101068",TEST,ARJO,1,170.4876,5.7
"MON201555,MON101065,MON101082,MON101068",TEST,ARJO,1,168.5004,5.7
"MON201556,MON101065,MON101082,MON101068",TEST,ARJO,1,193.686,5.7
"MON201557,MON101065,MON101082,MON101068",TEST,ARJO,1,177.8864,5.7
"MON201558,MON101065,MON101082,MON101068",TEST,ARJO,1,192.676,5.7
"MON201564,MON101065,MON101082,MON101068",TEST,ARJO,1,201.8883,5.7
"MON201559,MON101065,MON101082,MON101068",TEST,ARJO,1,189.1644,5.7
"MON201565,MON101065,MON101082,MON101068",TEST,ARJO,1,178.9373,5.7
"MON201560,MON101065,MON101082,MON101068",TEST,ARJO,1,178.4693,5.7
"MON201566,MON101065,MON101082,MON101068",TEST,ARJO,1,198.126,5.7
"MON201561,MON101065,MON101082,MON101068",TEST,ARJO,1,156.5318,5.7
"MON201567,MON101065,MON101082,MON101068",TEST,ARJO,1,175.1043,5.7
"MON201562,MON101065,MON101082,MON101068",TEST,ARJO,1,174.9316,5.7
"MON201568,MON101065,MON101082,MON101068",TEST,ARJO,1,165.9697,5.7
"MON201563,MON101065,MON101082,MON101068",TEST,ARJO,1,172.9303,5.7
"MON201569,MON101065,MON101082,MON101068",TEST,ARJO,1,178.0601,5.7
"MON201570,MON101065,MON101082,MON101068",TEST,ARJO,1,182.9285,5.7
"MON201571,MON101065,MON101082,MON101068",TEST,ARJO,1,189.3016,5.7
"MON201572,MON101065,MON101082,MON101068",TEST,ARJO,1,169.2881,5.7
"MON201573,MON101065,MON101082,MON101068",TEST,ARJO,1,179.9824,5.7
"MON201584,MON101065,MON101082,MON101068",TEST,ARJO,1,170.7704,5.7
"MON201574,MON101065,MON101082,MON101068",TEST,ARJO,1,171.4056,5.7
"MON201585,MON101065,MON101082,MON101068",TEST,ARJO,1,174.1093,5.7
MON101066,COMM,ARJO,1,172.6167,5.7
"MON101065,MON101068,MON101082,MON101326",TEST,ARJO,1,186.6821,5.7
"MON201575,MON101065,MON101082,MON101068",TEST,ARJO,1,184.5765,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,179.8081,5.7
"MON201576,MON101065,MON101082,MON101068",TEST,ARJO,1,204.9928,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,179.5358,5.7
"MON201577,MON101065,MON101082,MON101068",TEST,ARJO,1,171.195,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,162.3552,5.7
"MON201578,MON101065,MON101082,MON101068",TEST,ARJO,1,165.4132,5.7
"MON201579,MON101065,MON101082,MON101068",TEST,ARJO,1,169.9187,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,178.5661,5.7
"MON201580,MON101065,MON101082,MON101068",TEST,ARJO,1,174.7715,5.7
"MON201581,MON101065,MON101082,MON101068",TEST,ARJO,1,179.3289,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,167.8427,5.7
"MON201582,MON101065,MON101082,MON101068",TEST,ARJO,1,204.0307,5.7
"MON201583,MON101065,MON101082,MON101068",TEST,ARJO,1,180.5233,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,179.7304,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,187.2547,5.7
"MON201423,MON101065,MON101082,MON101068",TEST,ARJO,1,156.7171,5.7
"MON201424,MON101065,MON101082,MON101068",TEST,ARJO,1,200.7349,5.7
"MON201425,MON101065,MON101082,MON101068",TEST,ARJO,1,184.4459,5.7
"MON201426,MON101065,MON101082,MON101068",TEST,ARJO,1,179.3949,5.7
"MON201427,MON101065,MON101082,MON101068",TEST,ARJO,1,184.9941,5.7
"MON201428,MON101065,MON101082,MON101068",TEST,ARJO,1,176.9721,5.7
"MON201429,MON101065,MON101082,MON101068",TEST,ARJO,1,165.0922,5.7
"MON201430,MON101065,MON101082,MON101068",TEST,ARJO,1,168.497,5.7
"MON201431,MON101065,MON101082,MON101068",TEST,ARJO,1,182.6531,5.7
"MON201432,MON101065,MON101082,MON101068",TEST,ARJO,1,186.2694,5.7
"MON201443,MON101065,MON101082,MON101068",TEST,ARJO,1,197.5898,5.7
"MON201444,MON101065,MON101082,MON101068",TEST,ARJO,1,179.583,5.7
"MON201445,MON101065,MON101082,MON101068",TEST,ARJO,1,162.7983,5.7
"MON201446,MON101065,MON101082,MON101068",TEST,ARJO,1,181.1954,5.7
"MON201447,MON101065,MON101082,MON101068",TEST,ARJO,1,156.1449,5.7
"MON201448,MON101065,MON101082,MON101068",TEST,ARJO,1,172.4124,5.7
"MON201449,MON101065,MON101082,MON101068",TEST,ARJO,1,173.1379,5.7
"MON201450,MON101065,MON101082,MON101068",TEST,ARJO,1,196.8517,5.7
"MON201451,MON101065,MON101082,MON101068",TEST,ARJO,1,169.9516,5.7
"MON201452,MON101065,MON101082,MON101068",TEST,ARJO,1,188.7261,5.7
"MON201463,MON101065,MON101082,MON101068",TEST,ARJO,1,174.1798,5.7
"MON201464,MON101065,MON101082,MON101068",TEST,ARJO,1,161.4217,5.7
"MON201465,MON101065,MON101082,MON101068",TEST,ARJO,1,163.5695,5.7
"MON201466,MON101065,MON101082,MON101068",TEST,ARJO,1,187.2567,5.7
"MON201469,MON101065,MON101082,MON101068",TEST,ARJO,1,184.2347,5.7
"MON201475,MON101065,MON101082,MON101068",TEST,ARJO,1,190.9549,5.7
"MON201478,MON101065,MON101082,MON101068",TEST,ARJO,1,175.2197,5.7
"MON201480,MON101065,MON101082,MON101068",TEST,ARJO,1,181.5593,5.7
"MON201482,MON101065,MON101082,MON101068",TEST,ARJO,1,168.8637,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,163.1637,5.7
"MON201496,MON101065,MON101082,MON101068",TEST,ARJO,1,155.0372,5.7
"MON201497,MON101065,MON101082,MON101068",TEST,ARJO,1,180.0729,5.7
"MON201498,MON101065,MON101082,MON101068",TEST,ARJO,1,174.676,5.7
MON101066,COMM,ARJO,1,198.7706,5.7
"MON101065,MON101068,MON101082,MON102125",TEST,ARJO,1,181.0619,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,192.1589,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,185.4483,5.7
"MON201413,MON101065,MON101082,MON101068",TEST,ARJO,1,186.6171,5.7
"MON201414,MON101065,MON101082,MON101068",TEST,ARJO,1,177.6657,5.7
"MON201415,MON101065,MON101082,MON101068",TEST,ARJO,1,197.6007,5.7
"MON201416,MON101065,MON101082,MON101068",TEST,ARJO,1,188.8917,5.7
"MON201417,MON101065,MON101082,MON101068",TEST,ARJO,1,190.9939,5.7
"MON201418,MON101065,MON101082,MON101068",TEST,ARJO,1,172.2224,5.7
"MON201419,MON101065,MON101082,MON101068",TEST,ARJO,1,193.0525,5.7
"MON201420,MON101065,MON101082,MON101068",TEST,ARJO,1,162.875,5.7
"MON201421,MON101065,MON101082,MON101068",TEST,ARJO,1,179.331,5.7
"MON201422,MON101065,MON101082,MON101068",TEST,ARJO,1,172.9237,5.7
"MON201433,MON101065,MON101082,MON101068",TEST,ARJO,1,185.6639,5.7
"MON201434,MON101065,MON101082,MON101068",TEST,ARJO,1,155.673,5.7
"MON201435,MON101065,MON101082,MON101068",TEST,ARJO,1,181.7823,5.7
"MON201436,MON101065,MON101082,MON101068",TEST,ARJO,1,194.0925,5.7
"MON201437,MON101065,MON101082,MON101068",TEST,ARJO,1,162.5082,5.7
"MON201438,MON101065,MON101082,MON101068",TEST,ARJO,1,185.5301,5.7
"MON201439,MON101065,MON101082,MON101068",TEST,ARJO,1,162.6842,5.7
"MON201440,MON101065,MON101082,MON101068",TEST,ARJO,1,187.6641,5.7
"MON201441,MON101065,MON101082,MON101068",TEST,ARJO,1,155.7283,5.7
"MON201442,MON101065,MON101082,MON101068",TEST,ARJO,1,187.674,5.7
"MON201453,MON101065,MON101082,MON101068",TEST,ARJO,1,196.9647,5.7
"MON201454,MON101065,MON101082,MON101068",TEST,ARJO,1,193.5877,5.7
"MON201455,MON101065,MON101082,MON101068",TEST,ARJO,1,159.9836,5.7
"MON201456,MON101065,MON101082,MON101068",TEST,ARJO,1,182.6567,5.7
"MON201457,MON101065,MON101082,MON101068",TEST,ARJO,1,159.8588,5.7
"MON201458,MON101065,MON101082,MON101068",TEST,ARJO,1,169.2032,5.7
"MON201459,MON101065,MON101082,MON101068",TEST,ARJO,1,171.3414,5.7
"MON201460,MON101065,MON101082,MON101068",TEST,ARJO,1,181.5634,5.7
"MON201461,MON101065,MON101082,MON101068",TEST,ARJO,1,177.2068,5.7
"MON201462,MON101065,MON101082,MON101068",TEST,ARJO,1,190.7818,5.7
"MON201467,MON101065,MON101082,MON101068",TEST,ARJO,1,176.5877,5.7
"MON201468,MON101065,MON101082,MON101068",TEST,ARJO,1,191.0846,5.7
"MON201470,MON101065,MON101082,MON101068",TEST,ARJO,1,177.655,5.7
"MON201471,MON101065,MON101082,MON101068",TEST,ARJO,1,190.7362,5.7
"MON201473,MON101065,MON101082,MON101068",TEST,ARJO,1,178.6636,5.7
"MON201474,MON101065,MON101082,MON101068",TEST,ARJO,1,176.7043,5.7
"MON201476,MON101065,MON101082,MON101068",TEST,ARJO,1,153.1868,5.7
"MON201477,MON101065,MON101082,MON101068",TEST,ARJO,1,179.1878,5.7
"MON201479,MON101065,MON101082,MON101068",TEST,ARJO,1,151.4788,5.7
"MON201481,MON101065,MON101082,MON101068",TEST,ARJO,1,184.4609,5.7
"MON201483,MON101065,MON101082,MON101068",TEST,ARJO,1,193.344,5.7
"MON201485,MON101065,MON101082,MON101068",TEST,ARJO,1,165.8767,5.7
"MON201486,MON101065,MON101082,MON101068",TEST,ARJO,1,171.4908,5.7
"MON201487,MON101065,MON101082,MON101068",TEST,ARJO,1,158.7007,5.7
"MON201488,MON101065,MON101082,MON101068",TEST,ARJO,1,165.9295,5.7
"MON201490,MON101065,MON101082,MON101068",TEST,ARJO,1,192.7359,5.7
"MON201492,MON101065,MON101082,MON101068",TEST,ARJO,1,198.9816,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,170.8462,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,190.8364,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,201.1157,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,164.2223,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,172.7392,5.7
"MON201933,MON101065,MON101082,MON101068",TEST,ARJO,1,159.9042,5.7
"MON201934,MON101065,MON101082,MON101068",TEST,ARJO,1,179.7531,5.7
"MON201935,MON101065,MON101082,MON101068",TEST,ARJO,1,192.023,5.7
"MON201936,MON101065,MON101082,MON101068",TEST,ARJO,1,171.7945,5.7
"MON201937,MON101065,MON101082,MON101068",TEST,ARJO,1,186.9335,5.7
"MON201938,MON101065,MON101082,MON101068",TEST,ARJO,1,180.4892,5.7
"MON201939,MON101065,MON101082,MON101068",TEST,ARJO,1,172.7392,5.7
"MON201941,MON101065,MON101082,MON101068",TEST,ARJO,1,185.3213,5.7
"MON201940,MON101065,MON101082,MON101068",TEST,ARJO,1,186.628,5.7
"MON201943,MON101065,MON101082,MON101068",TEST,ARJO,1,172.5992,5.7
"MON201942,MON101065,MON101082,MON101068",TEST,ARJO,1,181.5743,5.7
"MON201944,MON101065,MON101082,MON101068",TEST,ARJO,1,167.4988,5.7
"MON201945,MON101065,MON101082,MON101068",TEST,ARJO,1,164.1447,5.7
"MON201946,MON101065,MON101082,MON101068",TEST,ARJO,1,172.9529,5.7
"MON101065,MON101082,MON101068,MON200041",TEST,ARJO,1,175.7262,5.7
"MON101065,MON101082,MON101068,MON200057",TEST,ARJO,1,163.4314,5.7
"MON101065,MON101082,MON101068,MON200285",TEST,ARJO,1,188.9643,5.7
"MON101065,MON101082,MON101068,MON200319",TEST,ARJO,1,175.5757,5.7
"MON101065,MON101082,MON101068,MON200350",TEST,ARJO,1,184.801,5.7
"MON101065,MON101082,MON101068,MON200370",TEST,ARJO,1,174.5932,5.7
"MON101065,MON101082,MON101068,MON200377",TEST,ARJO,1,160.8467,5.7
